create_date,location_id,location_name,md101_sn,msg,send_platform,cast,missing,age,keyword
2022/02/05 10:44:54,242,충청북도 영동군,141536,"2. 5.(토) 확진자 15명(타지역 거주1, 확진자 접촉14) 동선파악 완료 ▶외출 및 사적모임 자제 ▶ 영동군 선별진료소(09:00~16:00)",cbs,[영동군청,토,,"[('자제 영동군 선별진료소 09', 0.5016)]"
2022/02/02 10:35:51,242,충청북도 영동군,141035,"2. 2.(수) 확진자 7명(자가격리중4, 타지역 거주1, 증상발현2) 동선파악 완료 ▶타지역 방문 및 사적모임 자제 ▶감기증상 시 PCR검사 실시",cbs,[영동군청,수,,"[('자가격리중4 타지역 거주1', 0.4206)]"
