create_date,location_id,location_name,md101_sn,msg,send_platform,cast,missing,age,keyword
2023/07/15 07:47:56,239,충청북도 괴산군,197743,오늘 06:30분 괴산댐에서 물이 넘치는 월류 현상 발생으로 위기경보단계 '심각' 발령. 인근 주민 등은 안전한 장소로 즉시 대피하십시오.,cbs,산업통상자원부,,,"[('위기경보단계 심각 발령', 0.6926)]"
2023/07/15 06:46:22,239,충청북도 괴산군,197719,오늘 06:30분경 괴산댐에서 물이 넘치는 월류 발생. 인근 주민과 야영객 등은 안전한 장소로 즉시 대피하시기 바랍니다.,cbs,산업통상자원부,,,"[('월류 발생 인근 주민과', 0.6478)]"
