create_date,location_id,location_name,md101_sn,msg,send_platform,cast,missing,age,keyword
2021/01/07 17:00:02,170,인천광역시 계양구,82086,계양구 353번 코로나19 확진환자 1명 발생. 역학조사 및 방역 중. blog.naver.com/gyeyang_gu,cbs,계양구청 ,,,"[('역학조사 방역 blog naver', 0.3764)]"
2020/12/16 10:30:04,170,인천광역시 계양구,73860,"계양구 238, 239번 코로나19 확진환자 2명 발생(확진환자 접촉). 역학조사 완료 및 방역 중. blog.naver.com/gyeyang_gu",cbs,계양구청 ,확진환자 접촉,,"[('2명 발생', 0.5222)]"
